title,description,n_reviews,stars_avg,price_range,extra_features,street,opening_hours,phone_number,reviews,extra_content
TXUKRUT Bar,,479,"4,5",10-20€,,"San Frantzisko Kalea, 25, Ibaiondo, 48003 Bilbo, Bizkaia","{'miércoles': ['12:30–16:00', '18:00–24:00'], 'jueves': ['12:30–16:00', '18:00–24:00'], 'viernes': ['13:00–16:30', '19:00–1:00'], 'sábado': ['13:00–17:00', '19:00–24:00'], 'domingo': ['13:00–17:00'], 'lunes': ['Cerrado'], 'martes': ['12:30–16:00', '18:00–24:00', 'Actualizado por esta empresa hace 1 semana']}",,"['Este restaurante tiene una comida Vegana Deliciosa 🤤!! El Chef y el camarero encantadores. Pero de verdad la comida otro nivel. Mis dieces para ellos. Muy…Más', 'Todo bastante correcto salvo que reservamos a una hora y cuando llegamos no habían abierto y tuvimos que esperar aún media hora. La atención bien y la comida justita de cantid…Más', 'Local pequeñito y agradable. Me gustó mucho la comida, sobretodo el shitake a la feira (y no me gustan las setas!), y el plato de seitán. Comida buena y bien…Más']","['Ubicación y contacto. San Frantzisko Kalea 25 48003 Bilbao España. A...', 'Txukrut: restaurante bar en Bilbao. Deliciosa comida menú saludable y ambiente acogedor. ¡Reserva y disfruta de una experiencia culinaria única!', 'Txukrut nació con el firme propósito de ofrecer una buena barra de pintxos apta para veganos y vegetarianos con propuestas ricas y originales para que...']"
Basuki,,12000,"4,3",€€,,"Calle Juan Ajuriaguerra Kalea, 14, Abando, 48009 Bilbo, Bizkaia","{'miércoles': ['13:30–16:30', '20:15–0:30'], 'jueves': ['13:30–16:30', '20:15–0:30'], 'viernes': ['13:30–16:30', '20:15–1:00'], 'sábado': ['13:30–16:30', '20:15–1:00'], 'domingo': ['13:30–16:30'], 'lunes': ['Cerrado'], 'martes': ['13:30–16:30', '20:15–0:30', 'Actualizado por esta empresa hace 11 semanas']}",,[],"['Basuki es un espacio orientado a hacerte disfrutar de la gastronomía de máxima calidad ofreciendo una cocina social creativa y con la mejor materia prima.', 'Tenemos un menú para cada ocasión. Echa un vistazo a nuestros menús temporales o a nuestra carta encuentra el que se adapte mejor para tu ocasión y...', 'El restaurante Basuki está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4; Servicio: 4.5; Calidad/precio: 4; Atmósfera: 4.5...']"
Serantes II,Recetas tradicionales vascas mariscos e ibéricos en un comedor fa000iar con barra de tapas y vivero propio.,936,"4,2",€€€,,,"{'miércoles': ['9:00–1:00'], 'jueves': ['9:00–1:00'], 'viernes': ['9:00–1:00'], 'sábado': ['9:00–1:00'], 'domingo': ['10:00–1:00'], 'lunes': ['Cerrado'], 'martes': ['9:00–1:00']}",,"['Excelente restaurante. Comida exquisita con producto fresco. Los percebes notables y la lubina de sobresaliente... y lo demás también, para repetir. Se paga la calidad y el servicio. Merec…Más', 'Tanto la comida como el ambiente y el servicio han sido fenomenales. Ahora bien, prepara la cartera. La única pega que le pongo son las sillas: o la mesa está…Más', 'Precios exorbitantemente caros para lo que realmente es: un restaurante con un género correcto pero olvidable. Raciones tirando a escasas y presentadas sin…Más']","['Restaurante y Marisquería con tres locales y más de 40 años de historia en Bilbao. Productos de calidad y proximidad son la clave de nuestros platos.', 'El restaurante Restaurante Serantes II está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 3.5; Servicio: 4; Calidad/precio:...', 'Restaurante y marisquearía con tres locales y más de 60 años en Bilbao. Bastión de la cocina tradicional vasca en el centro de Bilbao.']"
Blanco y Negro,,667,"4,2",20-30€,,"San Frantzisko Kalea, 10, Ibaiondo, 48003 Bilbo, Bizkaia",{},,"['Media hora para tomarnos la comanda. Tuvimos que decirle dos veces que nos pusiera bebida y vasos. La comida tardó en salir una eternidad. Los entrantes muy buenos. El cachopo c…Más', 'Nos llevamos una grata sorpresa tanto por la relación calidad-precio, como por el servicio. Entre los platos que probamos destacaría las gyozas, riquísimas. ……Más', 'Buena comida, buen servicio y local acorde. Pero tienen que tener más aprovisionamientos, ya que mucho de lo que elegimos no quedaba... Y es un comentario que ……Más']","['El restaurante Restaurante Blanco y Negro está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4; Servicio: 4; Calidad/precio:...', 'Blanco y Negro Bilbo. +10. fotos. Opiniones. 85/10. Excelente ... 48015 Bilbao. 15 € de precio medio. MENU. Italiano. Healthy Pizza & Beer. PAY.', 'Blanco Y Negro Bilbao · Página · Restaurante · +34 944 31 38 73 · blancoynegrobilbao.com · Todavía sin calificar 0 opiniones.']"
Zaharra - Albia,,425,"4,0",1-10€,,"Mazarredo Zumarkalea, 6, Abando, 48001 Bilbo, Bizkaia",{},,"['Bonito local, muy buen aprovechado el espacio.Los pintxos exquisitos, el personal rápido y profesional. Relación calidad precio de 10. A destacar el la bola de pintxo rellena …Más', 'Taberna de pintxos con una barra llamativa y variedad de tortillas, pintxos, bocadillos y ensaladas saludables.…Más', '🔵 Prefiero otras opciones 👇🏼\nEl local y la atención están bien, la calidad y sabor buena, pero me parece un…Más']","['Plaza Nueva 4 48005. Bilbao +34 944 159 433. Colón de Larreategui 13 48001. Bilbao +34 944 362 474. Doctor Areilza 15 48011. Bilbao +34 944 418 360. Bienvenidos.', 'Mercure Bilbao Jardines de Albia. 1.054 opiniones. A 018 km. Latroupe La ... ZAHARRA Bilbao - Colon de Larreategui 13 Abando - Número de Teléfono y...', 'Consigue las mejores ofertas para Zaharra - Albia en Bilbao y conoce la nota y posición en el ranking de GastroRanking.']"
Bar Restaurante Jan&Joan Bilbao,,27,"3,7",€,,"Máximo Aguirre Kalea, 16, Abando, 48009 Bilbo, Bizkaia",{},663 39 68 82,"['Muy buena tortilla de patata y café. Lastima la falta de aire acondicionado, y la falta de un buen extractor en la cocina para que el olor a tortilla de patata no penetre en la ropa.', 'Fui para desayunar, suele estar animado pero sirven con rapidez. Sitio limpio y coqueto, vm los pitufos pequeños pero con buen jamón.', 'Pinchos muy ricos y variados, y al mejor precio de la zona. Tortilla buenísima. El trato muy agradable.']","['Bar Restaurante Jan&Joan Bilbao en Bilbao. Máximo Aguirre Kalea 16 Bilbo Bilbao · 663 39 68 82. 74. Basado en 27 opiniones encontradas en 1 webs...', '6 ene 2024 — En este lugar van a ofrecerte una carta variada basada en la cocina española. Sus invitados pueden tomar una tierna tortilla de patata en este...', 'Local donde se vende un poquito de todo a la vieja usanza con productos de alta calidad. Lo mismo puedes comprar el pan unas croquetas tomar café.']"
Café ona,,82,"3,8",10-20€,Sirve buenos cócteles· Se sirve comida en el bar,"Abandoibarra Etorb., 2, Abando, 48009 Bilbo, Bizkaia","{'miércoles': ['9:30–23:00'], 'jueves': ['9:30–23:00'], 'viernes': ['9:30–23:00'], 'sábado': ['10:00–22:00'], 'domingo': ['10:00–17:00', '19:00–21:00'], 'lunes': ['9:30–23:00'], 'martes': ['9:30–23:00']}",,"['Buenas vistas al Guggenheim. Me parece un poco excesivo que te claven 6€ por una calimocho y ni si quiera te lo sirvan en mesa, ni que fuera el Ritz.…Más', 'Imprescindible parada en un entorno espectacular. Con las mejores vistas. Una gran terraza, con mucho espacio donde sentarse a disfrutar.…Más', 'Nos clavaron literalmente 10 euros por una cerveza, una botella de agua de 50cl (4.50€) y un refresco. Creo que nos cobraron más por las vistas que por el producto.…Más']","['Tipos de cocina. Bar Café Pub Fusión Comedor Mediterránea · Comidas. Desayuno Comidas Cenas Abierto hasta tarde Bebidas · VENTAJAS. Para llevar Terraza...', 'Consigue las mejores ofertas para Café ona en Bilbao y conoce la nota y posición en el ranking de GastroRanking.', '7 ene 2024 — Café ona n.º 30 entre los pubs y bares de Bilbao: 82 opiniones y 23 fotos detalladas. Localízalo en el mapa y llama para reservar mesa.']"
Pub El Alambique,,12000,"4,3",1-10€,,"Urkixo Zumarkalea, 37, Abando, 48010 Bilbo, Bizkaia","{'miércoles': ['8:00–24:00'], 'jueves': ['8:00–1:30'], 'viernes': ['8:00–2:30'], 'sábado': ['11:00–2:30'], 'domingo': ['12:00–24:00'], 'lunes': ['8:00–23:00'], 'martes': ['8:00–23:00']}",,"['Buen sitio! Pero por favor!! Poner Jagger jeje .\nLa camarera era muy simpática y agradable, pese a que no había nada de lo que pedía, lo transforma todo en una son…Más', 'Un bonito establecimiento donde relajarse con una bebida. Ambiente muy acogedor debido a los sofás mullidos con los que está decorado. Muy buen café. La chica que estaba al …Más', 'Un lugar estupendo y tranquilo donde tomar una copa bien preparada y servida por un personal maravilloso…Más']","['Bar agradable para pasar un buen rato con amig@s. Trato exquisito de la plantilla. Recomendable 100x100. Copas de calidad y música buena.', '#alambique #alambiquebilbao #bar #barbilbao #ocio #ocioseguro #tardeo #terraza #bilbaocity #sabado', 'ALAMBIQUE. Alameda Urquijo 37 48010 Bilbao + 34 944 434 188. Parada de metro: Indautxu. Si lo que buscas es un bar animado acertarás si vas al Alambique.']"
Rockade,,490,"4,3",10-20€,,"Alameda de Recalde, 11, Abando, 48009 Bilbao, Biscay","{'miércoles': ['17:00–24:00'], 'jueves': ['17:00–1:00'], 'viernes': ['17:00–2:30'], 'sábado': ['13:00–2:30'], 'domingo': ['16:00–21:00'], 'lunes': ['Cerrado'], 'martes': ['17:00–24:00']}",,"['Buena cerveza, buenas máquinas y Laiene una máquina. Me gusta venir por aquí a recordar las máquinas de petacos de toda la vida. Que recuerdos y que IPA. Para quitarse el sombre…Más', 'Te lleva a tu juventud, a esas tardes de gritos y jolgorio con los amigos con una cola en la mano😍…Más', 'La comida está buena, pero no esperes descubrir la rueda. No da sensación de amplitud, y en ocasiones es muy ruidoso, así que para comer/cenar la experiencia no…Más']","['Rockade es un espacio de ocio en Bilbao que combina Street Food internacional con videojuegos clásicos arcade y una amplia carta de cervezas.', 'Rockade es un bar-restaurante de techos altos y dos plantas en pleno centro de Bilbao. Sin duda es un bar original y único que combina street-food de todos...', 'Bar-restaurante dentro de un edificio típico de la zona del Ensanche bilbaíno con sus característicos techos altos y estructura singular.']"
Bilbao Berria Ledesma,Pinchos y platos de carne y pescado sofisticados y tradicionales en un restaurante moderno de estilo industrial.,27000,"4,4",€€€,,,"{'miércoles': ['12:00–24:00'], 'jueves': ['12:00–24:00'], 'viernes': ['12:00–24:00'], 'sábado': ['12:00–24:00'], 'domingo': ['12:00–17:00'], 'lunes': ['12:00–24:00'], 'martes': ['12:00–24:00']}",,"['Restaurante impresionante en pleno Bilbao. Disfrute y buen comer está más que asegurado. Todos los platos están elaborados con producto de calidad y cocina de…Más', 'Espectacular. Buen servicio. UN 10 EN TODO. La carne muy buena.Comida: 5/5 | Servicio: 5/5 | Ambiente: 5/5Platos recomendados Jamón Ibérico Cortado A ……Más', 'Estuvimos tomando unas tapas y estaban buenas pero no eran tan elaboradas y bien presentadas como otros bares de Bilbao. La atención del camarero muy bien. Llevaba él solo la terraza…Más']","['Restaurante de alta gastronomía y sabores de contraste. Ofrece una cocina vasca enfocada a producto donde se trabajan las combinaciones de los sabores más...', 'Tataki de atún salsa de soja y sésamo. 19€. Croqueta de calamar. Unidad 325€. Croqueta de jamón ibérico. Unidad 3€. Ceviche de corvina.', 'En 2014 inauguró Bilbao Berria Ledesma y en 2018 Basuki ambos situados en el barrio de Abando en pleno corazón de Bilbao. La filosofía del grupo es...']"
Green Bistrot,Concurrido bistró vegetariano famoso por sus generosos menús y sus pinchos veganos.,16000,"4,0",1-10€,,,"{'miércoles': ['7:30–23:00'], 'jueves': ['7:30–23:00'], 'viernes': ['7:30–1:00'], 'sábado': ['7:30–1:00'], 'domingo': ['Cerrado'], 'lunes': ['7:30–23:00'], 'martes': ['7:30–23:00']}",,"['No soy asiduo de asignar 5*, porque entiendo que la máxima puntuación se reserva para sitios realmente especiales y al menos para mí 4* es un buen sitio, pero…Más', 'Tienen Kombucha, los pinxos veganos hmmmnnnn!!!! Riquísimos. Nos llevamos para el vuelo unos cuantos.…Más', 'Me da pena puntuarlo así porque fueron amables, pero es que nos llevamos mucha decepción. Sólo podemos hablar de los platos que probamos. El arroz de mi amiga…Más']","['El restaurante Green Bistrot está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4; Servicio: 3.5; Calidad/precio: 3.5...', 'Barra de pintxos mixta vegana y no vegana Menú del día y menús especiales amplia variedad de platos veganos. Juan de Ajuriaguerra 13 Bilbao Spain...', 'Green Bistrot Bilbao. 1144 Me gusta · 1 personas están hablando de esto · 358 personas han estado aquí. Bar-restaurante de comida vegana y tradicional...']"
Building Kirol & Bar - Bizkaia,,57,"4,3",€,,"Urkixo Zumarkalea, 73, Abando, 48013 Bilbo, Bizkaia","{'miércoles': ['7:00–23:30'], 'jueves': ['7:00–24:00'], 'viernes': ['8:00–3:00'], 'sábado': ['8:00–3:00'], 'domingo': ['12:00–16:00'], 'lunes': ['7:00–23:30'], 'martes': ['7:00–23:30']}",,"['Un lugar donde puedes pasar todo el día. Excelente atención y un ambiente muy agradable', 'Me encanta siempre hay buen ambiente y muy buena atención, los pintxos deliciosos sobre todo la tortilla y el café lo recomiendo 100% 😎', 'Excelente bar. Muy majos los dueños, buenos pinchos, buena cerveza y mejores precios. Totalmente recomendado']","['Programación y agenda de Building Kirol & Bar uno de los puntos de interés y lugares recomendados para ver y visitar al viajar a Bilbao  Bizkaia.', 'Building Kirol & Bar. @buildingfk. Alameda Urkijo 73 esq. Jose Maria Escuza Bilbao Bizkaia. 5 tips; 10 seguidores; 0 siguiendo. Seguir.', 'Building Kirol & Bar en Bilbao es un establecimiento que ofrece una experiencia única para aquellos que buscan un buen cóctel y comida en un ambiente acogedor e...']"
Restaurante Toma y Daka,,17000,"4,3",€€,,"Pl. Nueva, 1, Ibaiondo, 48005 Bilbao, Biscay","{'miércoles': ['11:00–22:30'], 'jueves': ['11:00–22:30'], 'viernes': ['11:00–23:30'], 'sábado': ['11:00–23:30'], 'domingo': ['11:00–22:30'], 'lunes': ['11:00–22:30'], 'martes': ['11:00–22:30']}",,"['Fuimos buscando un sitio donde cenar dimos con este. A pesar de estar bastante lleno un viernes noche, se quedaba libre una mesa y nos atendieron genial.…Más', 'Sitio perfecto para cenar. Todos loss pinchos muy ricos. El de tortilla con cebolla está excelente. Recomiendo la tarta de queso o la torrija (espectacular). Servicio atento, amable y …Más', 'Algunos domingos solemos ir de pintxo pote pero en esta ocasión ha sido una cena tranquila y muy agradable. El salón un sitio acogedor y muy cómodo con un excelente servicio.']","['Toma y Daka es un restaurante especializado en carnes pescados y mariscos a la brasa. Siempre apostamos por el mejor producto local.', 'El restaurante Toma y Daka está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4; Servicio: 4; Calidad/precio: 3.5; Atmósfera...', 'Toma y Daka tiene una nota de 8.8/10. Los usuarios de TheFork han dado una nota según las categorías siguientes: Calidad de la comida: 9/10; Servicio: 8.7/10...']"
Bodega Indautxu,,647,"4,3",1-10€,,"Gregorio de la Revilla Zumarkalea, 18, Abando, 48009 Bilbo, Bizkaia","{'miércoles': ['9:00–23:00'], 'jueves': ['9:00–23:00'], 'viernes': ['9:00–24:00'], 'sábado': ['11:00–15:30', '19:00–24:00'], 'domingo': ['12:00–15:30', '19:00–23:00'], 'lunes': ['9:00–23:00'], 'martes': ['9:00–23:00']}",,"['Una Bodeguilla de toda la vida.\nNo me canso de visitarla cada vez que vengo a Bilbao.\nPersonal muy amable y muy buenos bocadillos y menú.…Más', 'Bocadillos, medios bocadillos y pintxos preparados al instante, a tu gusto (tú eliges qué lleva y qué no) con bonito - anchoas de primera calidad. Un clásico.…Más', 'De toda la vida. Buena barra de pintxos y bocadillos hechos al momento. El de bonito con anchoa riquísimo.']","['Bodega Indautxu Bilbao: Consulta 10 opiniones sobre Bodega Indautxu con puntuación 35 de 5 y clasificado en Tripadvisor N.°760 de 1.414 restaurantes en...', 'La Bodega Indautxu es una emblemática taberna a la antigua usanza de Bilbao de toda la vida. Allí podrás degustar magníficos pintxos bocadillos variados.', 'En tres palabras: Tradicional calidad y buen servicio. Contacto. Gregorio de la Revilla 18 Bilbao. 944422823.']"
