title,description,n_reviews,stars_avg,price_range,extra_features,street,opening_hours,phone_number,reviews,extra_content
Cerveceria Baskian,Decoración de toda la vida cerveza de barril y tapeo español en cadena de tabernas castizas típicas.,16000,"4,0",10-20€,,,"{'miércoles': ['10:00–23:00'], 'jueves': ['10:00–23:00'], 'viernes': ['10:00–24:00'], 'sábado': ['10:00–24:00'], 'domingo': ['12:00–23:00'], 'lunes': ['10:00–23:00'], 'martes': ['10:00–23:00']}",,"['El personal es muy atento y son muy rápidos.\nLa cocina muestra un poco de lío, ya que pedí una hamburguesa con carne hecha y…Más', 'Hamburguesas ricas, grandes y bien aderezadas.\nTardaron poco en servirnos los platos.…Más', 'Recomendable!!\nComida de buena calidad, fresca, cuantiosa y a buen precio.…Más']","['La Cerveceria Baskian en el centro Zubiarte-Bilbao ofrece cerveza de bodega y una cuidada carta que fusiona tradicion y modernidad.', 'Ubicación y contacto. Leizaola Lehendakariaren Kalea 2 Centro Comercial Zubiarte 48001 Bilbao España.', 'Cervecería Baskian · Página · Restaurante español · +34 946 75 59 17 · cerveceriabaskian.com · Publicación fijada.']"
El rincón de pozas,,3,"5,0",,,"Poza Lizentziatuaren Kalea, 50, Abando, 48013 Bilbo, Bizkaia","{'miércoles': ['8:30–22:00'], 'jueves': ['8:30–23:30'], 'viernes': ['8:30–24:00'], 'sábado': ['11:00–1:00'], 'domingo': ['Cerrado'], 'lunes': ['9:00–22:00'], 'martes': ['8:30–22:00']}",,['Inmejorable el menú chuletón. Merece la pena…Más'],"['Encuéntrenos. Licenciado Pozas 12 480011 bilbao. España ; Envíenos un correo electrónico. reservas@rincondecarlos.com ; Llámenos. +34639620552.', 'comidas ventajas. Ubicación y contacto. Licenciado Poza 12 48011 Bilbao España. Indautxu. A 09 km de Museo Guggenheim Bilbao. Sitio web. Llamar · Mejora...', '4 oct 2019 — El Rincón de Carlos Bilbao · Dirección Licenciado Poza 12. · Teléfono 639620552. · Precios Menú del día: 1320 €. Menú fin de semana: 22 €.']"
Gure Toki,Platos y tapas modernos de cocina vasca y vinos regionales en un restaurante chic de estilo industrial.,37000,"4,5",10-20€,,"Pl. Nueva, 12, Ibaiondo, 48005 Bilbao, Biscay","{'miércoles': ['Cerrado'], 'jueves': ['10:00–23:00'], 'viernes': ['10:00–23:00'], 'sábado': ['10:00–23:00'], 'domingo': ['10:00–16:00'], 'lunes': ['10:00–23:00'], 'martes': ['10:00–23:00', 'Confirmado por esta empresa hace 2 semanas']}",,"['Nos gustó mucho la experiencia.\nEl sitio está bastante bien, con amplia variedad de pintxos. Muy surtido, de…Más', 'Fuimos a este local guiados por su buena puntuación en está app. Sábado a las 18:30 con la terraza llena y cola, en su mayoría, de extranjeros para pedir un ……Más', 'Muy recomendable. El restaurante estaba súper lleno así que pedimos para llevar y comimos en la Plaza Nueva, al sol ☀️😎…Más']","['hace 6 días — El restaurante Gure Toki está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4.5; Servicio: 4; Calidad/precio...', '0_N0A8241.jpg. 0_N0A8222.jpg. 0_N0A8263.jpg. 0_N0A8267.jpg. 0_N0A8216.jpg. 0_N0A8232.jpg. Panorama_sin_título1.jpg. ongi etorri.', 'En el verano de 2015 abre sus puertas el nuevo Gure Toki una de las referencias gastronómicas de Bilbao. Situado en la Plaza Nueva uno de los rincones más...']"
La Campa de los Ingleses · Taberna San Mamés,,870,"4,3",1-10€,,"Estadio de San Mamés, P.º Rafael Moreno ""Pitxitxi"", s/n, Basurto-Zorroza, 48013 Bilbao, Biscay","{'miércoles': ['9:30–20:00'], 'jueves': ['9:30–22:00'], 'viernes': ['9:30–22:00'], 'sábado': ['10:00–20:00'], 'domingo': ['10:00–20:00'], 'lunes': ['9:30–20:00'], 'martes': ['9:30–20:00']}",,"['La idea de restaurante es espectacular con las vistas al estadio de San mames. Pero el restaurante está descuidado, poco personal para la.afluencia,sillas con manchas, pintxos de baja cal…Más', 'Increíblemente mal. Cena de empresa, 50y tantas personas. En un principio el local estaba helado porque no podían cerrar la puerta, que finalmente cerraron y…Más', 'Llenar la barriga mientras disfruta de las mejores vistas de La Catedral, no tiene precio... 🍽️😋…Más']","['Si hay un lugar para los amantes del fútbol y del Athletic ese es el bar restaurante de San Mamés Bilbao La campa de los Ingleses.', 'Tanto el servicio como el menú de fin de semana es perfecto para una comida en fa000ia y con vistas a San Mamés no se puede pedir más Algo a mejorar en...', '7 mar 2023 — Este espacio recorría desde el s. XVII y hasta 1908 la margen izquierda de la ría de Bilbao parte de la zona que hoy es conocida como...']"
Bar SantaMaría,,14000,"4,6",1-10€,Tiene terraza· No se aceptan reservas,"Andra Maria Kalea, 18, Ibaiondo, 48005 Bilbo, Bizkaia","{'miércoles': ['8:30–23:00'], 'jueves': ['8:30–23:00'], 'viernes': ['8:30–24:00'], 'sábado': ['11:00–24:00'], 'domingo': ['12:00–16:00'], 'lunes': ['8:30–23:00'], 'martes': ['8:30–23:00']}",,"['Nos había recomendado el sitio , nuestra hija. Hemos probado varios tipos de pinchos, cada uno más bueno que el otro. El servicio y la atención de las…Más', 'Lo vimos de casualidad. Y cada vez que vayamos a Bilbao lo vamos a tener como parada obligatoria, se lo recomiendo a todo el mundo. Tapas a la brasa y variadas.…Más', 'Un espectáculo desde que entras hasta que sales. Ambiente con bullicio pero es que no es para menos, todo el mundo quiere estar allí. Los empleados súper…Más']","['228 opiniones#35 de 987 restaurantes en Bilbao€€ - €€€BarMediterráneaEuropea. Calle Santa Maria 18 48005 Bilbao España +34 944 15 05 34 Página web. Abierto...', 'Excelente bar de tapas las mejores de Bilbao. Gemma muy profesional da gusto verla trabajar súper eficiente. Más comentarios en Google.', 'Descubre el bar Santa María donde comer pinchos elaborados al momento en el Casco Viejo de Bilbao.']"
Bar Joserra,,588,"4,3",1-10€,,"Indautxu Kalea, 4, Abando, 48011 Bilbo, Bizkaia","{'miércoles': ['10:30–16:00', '17:30–23:00'], 'jueves': ['10:30–16:00', '17:30–23:00'], 'viernes': ['10:30–16:00', '17:30–24:00'], 'sábado': ['12:00–16:00', '18:00–24:00'], 'domingo': ['Cerrado'], 'lunes': ['10:30–16:00', '17:30–23:00'], 'martes': ['10:30–16:00', '17:30–23:00']}",,"['Un bar con unos pintxos de tortilla buenísimos, el de queso de cabra con cebolla caramelizada esta brutal. Es una zona con ambiente. Es genial para ir a tomar algo y comer un p…Más', 'Pintxos bueníssimos y muy sabrosos, gildas muy buenas…Más', 'Bar de los de toda la vida. Lo mejor son las tortillas de patata y los txampis. No hay nada mejor que ir a San Mamés con un bokata de tortilla del Joseŕa...…Más']","['Joserra Bilbao: Consulta 47 opiniones sobre Joserra con puntuación 45 de 5 y clasificado en Tripadvisor N.°349 de 1.413 restaurantes en Bilbao.', 'Bar Joserra · Página · Bar de vinos · +34 944 42 22 35 · boletus.com/bar-joserra · Calificación · 48 18 opiniones.', '7 nov 2021 — Joserra Bilbao · Dirección Particular de Indautxu 4 · Teléfono 944422235 · Precios Gilda: 140 €. Champiñón: 150 €. Anchoa rellena: 190 €.']"
Restaurantes Bilbao,,1,"5,0",,,"Elcano K., 14, Piso 5º derecha, Abando, 48008 Bilbao, Biscay",{},,[],"['7 mar 2019 — Restaurantes en Bilbao ; Cevitxef · 342. Latina Marisco Saludable ; Perita · 238. Marisco Mediterránea Española ; Bar Roma · 296. Bar Café...', 'Descubre los mejores restaurantes de Bilbao económicos guía michelín restaurantes nuevos y recomendados. Cenar fuera está de moda en Bilbao.', 'Restaurantes en Bilbao · 1. NIDOBILBAO. 2805. Cerrado ahora · 2. Azurmendi. 1320. Cerrado ahora · 3. Restaurante Tamarises Izarra 1º piso. 653. Cerrado...']"
BTQ - Bilbao Te Quiero,,767,"4,5",€,,"Heros Kalea, 24, Abando, 48009 Bilbo, Bizkaia","{'miércoles': ['8:00–23:00'], 'jueves': ['8:00–23:00'], 'viernes': ['8:00–24:00'], 'sábado': ['12:00–24:00'], 'domingo': ['12:00–16:00'], 'lunes': ['8:00–23:00'], 'martes': ['8:00–23:00']}",,"['Primera vez en Bilbao, caímos de casualidad tras probar pintxos en varios sitios y nos encantó, la amabilidad de los camareros y la calidad precio de lo…Más', 'Fui de vacaciones a Bilbao desde Canarias con mi familia. Me pareció comida de gran nivel, muy buena presentación de los platos y mucha cordialidad del…Más', 'Comedor no muy grande pero muy “a modo” para comer, mesas bien puestas y sin colores estridentes perfecto para una comida tranquila aunque ese día nos juntamos…Más']","['Restaurante en el centro de Bilbao con cocina de producto local y de calidad. Elaboraciones botxeras con mucho amor. Reservas online.', 'Local céntrico en el que lo mismo puedes parar para tomar una cerveza con algo de picoteo como sentarte en su comedor y disfrutar de su carta.', 'Ya el nombre Bilbao Te Quiero es una declaración de intenciones de lo que ofrece esta taberna en una de las zonas más de moda del centro de Bilbao.']"
Shock Bilbao,Bar animado con shisha que sirve aperitivos de cocina internacional hamburguesas y postres.,292,"3,6",1-10€,,,"{'miércoles': ['8:00–23:00'], 'jueves': ['8:00–24:00'], 'viernes': ['8:00–0:30'], 'sábado': ['11:00–2:30'], 'domingo': ['11:00–23:00'], 'lunes': ['8:00–23:00'], 'martes': ['8:00–23:00']}",,"['Pésima atención de la camarera que había hoy por la noche (7 enero 2024)\nPoca educación y pocas ganas de trabajar.…Más', 'Atencion pauperrima de un camarero clavo.Ni mirarme a la cara y de malos modos.\nMe puso el cafe como el quiso no como le pedi yo y m…Más', 'El local está genial, unas pantallas enormes para ver fútbol, una decoración muy cuidada y pintxos decentes.…Más']","['Bienvenid@s a Shock Bilbao un concepto de ocio y restauración innovador. Aquí encontrarás una amplia oferta de gastronomía combinados preparados y una...', 'Somos un concepto de ocio y restauración innovador. Amplia oferta de gastronomía combinados y música que te sorprenderán. Reservas: 679 19 42 53 · Alameda...', 'Shock Bilbao Bilbao. 692 Me gusta · 5 personas están hablando de esto · 116 personas han estado aquí. Food drinks & music. El nuevo local de vanguardia...']"
Las Lías Bilbao,,298,"4,4",,,"Calle Juan Ajuriaguerra Kalea, 14, Abando, 48009 Bilbo, Bizkaia","{'miércoles': ['13:00–16:00', '20:00–23:00'], 'jueves': ['13:00–16:00', '20:00–23:00'], 'viernes': ['13:00–16:00', '20:00–23:00'], 'sábado': ['13:00–16:00', '20:00–23:00'], 'domingo': ['13:00–15:30'], 'lunes': ['Cerrado'], 'martes': ['13:00–16:00', '20:00–23:00']}",,"['Un restaurante entre tradicional y moderno, bien localizado y con una carta corta.…Más', 'Todo perfecto la comida, el ambiente, el vino....Los platos son excelentes, un momento muy agradáble. Gracias por lá mascota!', 'Atención buena: camareros muy amables\nComida: buena calidad aunque no excelente y la pieza venía con demasiada grasa…Más']","['En Las Lías Bilbao puedes celebrar una cata personalizada con tu amigxs fa000ia empresa.... puedes elegir el tipo de vinos a degustar su procedencia...', 'Un gastrobar de ambientación enológica que oferta una pequeña carta tradicional tapas y raciones. ¡La extensa selección de vinos por copas delata la...', 'Un gastrobar de ambientación enológica que oferta una pequeña carta tradicional tapas y raciones. ¡La extensa selección de vinos por copas delata ... Leer...']"
Baster,,2000,"4,4",1-10€,Tiene terraza· No se aceptan reservas· Sillas altas disponibles,"Posta Kalea, 22, Ibaiondo, 48005 Bilbo, Bizkaia","{'miércoles': ['9:30–22:00'], 'jueves': ['9:30–22:00'], 'viernes': ['9:30–23:00'], 'sábado': ['9:30–23:00'], 'domingo': ['9:30–16:00'], 'lunes': ['9:30–22:00'], 'martes': ['9:30–22:00']}",,"['He probado tanto la tortillita de patatas como el bocadillo de calamares y he salido encantado.…Más', 'Local con muy buena localización. Tiene la terraza siempre llena, por lo que probablemente toque esperar. El bocata de calamares estaba muy bueno. Local recomendable.…Más', 'Aunque siempre se pelea uno ppr encontrar sitio... creo que eso dice mucho. Me encanta este lugar y aunque tenga que esperar un poco vale la pena... ese…Más']","['El restaurante Baster Bilbao está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4.5; Servicio: 4.5; Calidad/precio: 4.5...', '¡Bienvenido a nuestra casa! Pasa a disfrutar de nuestra propuesta gastronómica en pleno casco viejo Bilbaíno. Pintxos y raciones tradicionales hechas en casa y...', 'Baster Bilbao Lucky Baster · Página · Bar de tapas y restaurante · +34 944 07 12 28 · basterbilbao.com · Calificación · 47 165 opiniones.']"
MEET Burgers & cocktails Bilbao,,145,"4,1",20-30€,,"Martzana Kaia, 8, Ibaiondo, 48003 Bilbo, Bizkaia","{'miércoles': ['Cerrado'], 'jueves': ['18:00–24:00'], 'viernes': ['12:00–1:00'], 'sábado': ['12:00–23:00'], 'domingo': ['12:00–23:00'], 'lunes': ['Cerrado'], 'martes': ['Cerrado', 'Actualizado por esta empresa hace 12 semanas']}",,"['Simplemente maravilloso. La carne sin palabras !! Los nachos espectaculares!!! Y los cócteles de muerte!! Repetiría sin dudar y la atención del camarero inmejorable! 💯💯💯💯🔝🔝🔝🔝…Más', 'Muy buena experiencia; quizás no la pondría entre las hamburgueserías mas top de la zona, pero me gustó y repetiría. Es un local pequeño, con mesas altas y con…Más', 'En la zona hay muy buen ambiente y realmente apetece pasarse por allí.\nPersonal atento y amable.…Más']","[""M'eet es el resultado de la sinergia entre @restaurante_almargen & @blacklabelbilbao. Reserva en nuestra web ⬇️⬇️ . Martzana Kalea 8 Bilbao Spain 48003."", ""M'eet Burgers & Cocktails. El nuevo restaurante del grupo Al Margen junto a los conocidos creadores bilbaínos de hamburguesas Black Label. Local divertido con..."", ""10 dic 2023 — M'eet burgers & cocktails España aún no tiene suficientes puntuaciones de la comida el servicio la relación calidad/precio o la atmósfera...""]"
Restaurante Txocook - Restaurante de pintxos en Bilbao,Bacalao al pilpil o kokotxas de merluza más barra de pintxos en moderna taberna con pared de ladrillo blanco.,13000,"4,1",€€,,,"{'miércoles': ['10:00–24:00'], 'jueves': ['10:00–24:00'], 'viernes': ['10:00–24:00'], 'sábado': ['10:00–24:00'], 'domingo': ['11:00–17:00'], 'lunes': ['10:00–17:00'], 'martes': ['10:00–24:00']}",,"['Destaco que no comimos allí. Fuimos a tomar unas copas, el servicio deficiente,se equivocaron varias veces, tardan en recoger la vajilla que se les acumula y…Más', 'Hemos ido por primera vez y repetiremos. El sitio muy bien situado, buenas vistas. Servicio muy amable y agradable, es para felicitarles a todo el equipo.…Más', 'Cenamos en la terraza, muy agradable.\nEl tomate de caserío estaba muy sabroso, con bonito y ajo negro. Las verduras…Más']","['Una cocina con base tradicional que se une al paisaje y reinterpreta el recetario vizcaíno de la mano de Aitor Elizegi y su equipo.', 'Ubicación y contacto. Uribitarte 1 Nervion 2 48001 Bilbao España. Abando.', 'picoteo txocook. Platos para compartir. ENSALADA de bonito lechugas rojas y verdes piparras cebolla roja17€. ENSALADA DE TOMATE de baserri con ajo negro y...']"
OHANA BAR RESTAURANTE,,417,"4,5",10-30€,,"Acebal Idígoras Kalea, 6, Abando, 48001 Bilbo, Bizkaia",{},,"['Es un sitio que tenía muchas ganas de probar, lo vi por internet y me invitó a visitarles. Fuimos a comer un día y la verdad que el local tiene un rollo surfero…Más', 'El trato excelente y todo lo que pedimos para comer estaba brutal. Pedimos ensalada de rulo a la plancha, croquetas variadas, nachos y chuletón. Todo exquisito!…Más', 'El trato y la comida de 101% yo soy intolerante a muchas cosas y el cocinero me ha preparado desde 0 los tacos, para asegurarse de que no hubiera contaminación…Más']","['El restaurante Bar-Restaurante Ohana está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4; Servicio: 4.5; Calidad/precio: 4...', 'BAR RESTAURANTE MENÚ DEL DÍA de Lunes a Viernes Comidas de lunes a sábado. Cenas de miércoles a sábado ☕ --946 565 628--.', '... contenido principal. Únete a la app. logo-ohana-blancoo png.png. Nuestro Menú · A la Carta · postres · Menus navidad · NUESTROS PLATOS · COCTELES · ABOUT ME...']"
Bar Rezola,,1,"4,0",,,"Zabalburu Plaza, 2, Abando, 48010 Bilbo, Bizkaia","{'miércoles': ['9:30–23:00'], 'jueves': ['9:30–23:00'], 'viernes': ['9:30–23:00'], 'sábado': ['10:00–1:00'], 'domingo': ['12:30–16:00'], 'lunes': ['12:30–22:00'], 'martes': ['9:30–23:00']}",944 21 31 85,[],"['Bar Jaime referente en bilbao desde 1983. Es un lugar que forma parte de la identidad de la ciudad. Desayunos Sus vermús preparados acompañados por los...', 'Bares en Bilbao. Next. Bar Rezola Bilbao. Llamar. Ruta. Bar Rezola. Dirección: PLAZA ZABALBURU 2 48010 Bilbao BILBAO. Teléfono. 944 21 31 85 · Teléfono.', 'Bar Rezola en Bilbao. Conéctate con negocios de tu barrio en Nextdoor ... Bar Rezola. Bar / pub · Restaurante. Favorito. Escribir. Llamar. Información del negocio.']"
