title,description,n_reviews,stars_avg,price_range,extra_features,street,opening_hours,phone_number,reviews,extra_content
BAR GAZTANDEGI BERRIA,,20,"4,1",,Tiene terraza· Sirve buenos cócteles· Se sirve comida en el bar,"Indautxu Kalea, 1, Abando, 48011 Bilbo, Bizkaia","{'viernes': ['9:00–22:30'], 'sábado': ['10:00–24:00'], 'domingo': ['11:00–17:00', '19:00–21:00'], 'lunes': ['9:00–22:30'], 'martes': ['9:00–22:30'], 'miércoles': ['9:00–22:30'], 'jueves': ['9:00–22:30']}",617 46 71 82,"['Cada vez que vengo a Bilbao tengo que pasar a tomarme unos pintxos del Gaztandegi porque son espectaculares. Todo un placer comérselo, sobre todo el de milhojas, increible.', 'Buenos pinchos, incluyendo los torreznos para los que nos morimos cuando los vemos. Y esa Estrella Galicia... Incluyendo sus magníficas especiales. Hmmmm!', 'El queso es el rey, fundido, fresco, rulo de cabra, camembert, brie .. si te apetece un pintxo de queso este es el sitio']","['Bar de García Rivero especializado en quesos. Tienen la barra llena de pinchos de todo tipo de quesos. A resaltar la 000hojas de idiazabal y el gratinado de...', '9 ene 2024 — Magníficos pintxos en un local moderno amplio y con magnífico trato de los dueños. Amplio surtido de vinos también.', 'Lo cierto es que siempre se agradece encontrar restaurantes donde la calidad y el buen hacer es la principal característica del local y además a un buen precio.']"
Bar Plaza Euskadi,,125,"4,3",1-10€,Tiene terraza,"Euskadi Pl., 3, Abando, 48009 Bilbao, Biscay","{'viernes': ['8:00–23:00'], 'sábado': ['11:00–23:00'], 'domingo': ['Cerrado'], 'lunes': ['8:00–22:00'], 'martes': ['8:00–22:00'], 'miércoles': ['8:00–22:00'], 'jueves': ['8:00–22:00']}",944 36 01 71,"['Excelentes pinchos , a resaltar el café . Terraza muy agradable . Sitio de descanso entre museos y el Parque de Doña Casilda .…Más', 'Los pinchos muy buenos, pero el personal deja mucho que desear. Muy agobiados por los clientes (que éramos 6) y encima uno hablando por teléfono. Cuando le digo ……Más', 'Estupenda atención por parte de la camarera (Adri), hacía tiempo que no nos tomábamos un destornillador tan bueno. Simpatía y buen hacer, recomendable. Con buen tiempo se está de …Más']","['PLAZA ABANDO; Plaza Circular 2; 48001 Bilbao; 946 138 923. PLAZA EUSKADI; Plaza Euskadi 3; 48009 Bilbao; 944 360 171. PLAZA GRAN VÍA; Gran Vía 81; 48011 Bilbao...', '56 opinionesN.º 24 de 69 bares y pubs en Bilbao€BarCaféEspañola. Plaza Euskadi 3 48001 Bilbao España +34 944 36 01 71 Página web Añadir horariosMejora este...', 'El entorno de la Plaza de Euskadi es un entorno de eidficios modernos de diseño y locales de hostelería vanguardistas pero el tráfico que hay cuando estás en...']"
Bar La catedral,,346,"4,2",1-10€,Tiene terraza· Sirve buenos cócteles· Tiene juegos de mesa,"Calle De, Urkixo Zumarkalea, 102, Basurtu-Zorrotza, 48013 Bizkaia","{'viernes': ['8:00–1:00'], 'sábado': ['9:00–1:00'], 'domingo': ['Cerrado'], 'lunes': ['8:00–23:00'], 'martes': ['8:00–23:00'], 'miércoles': ['8:00–23:00'], 'jueves': ['8:00–23:00']}",944 39 61 14,"['Pedir un café con leche con doble carga de café y que te lo pongan largo de agua. A pesar de haber recordado cómo lo he pedido y la camarera asegurandome de que…Más', 'Pedimos en este establecimiento un bocata de carne y jamón que estaba regular, más bien algo seco. También pedimos una hamburguesa que no estaba mal aunque la…Más', 'Una bar justo en frente del estadio San mames(la catedral).Hemos comido unos pintxos de tortilla maravilloso;poco hecho con muy buen sabor;el servicio es muy correcto y lo…Más']","['Con vistas al campo de fútbol de San Mamés y a pocos pasos de la Universidad de Ingenieros de Bilbao en nuestro bar restaurante encontrarás el mejor ambiente...', 'La Catedral. Bilbao Bizkaia/Vizcaya Alameda Urquijo 102. #hamburguesas #san ... Bar Restaurante La Catedral ofrece una cocina casera y de pinchos en un...', 'Catedral Bar. Información. Especialidad: Pinchos. Ofrecemos: Desayunos. Indispensable: Probar nuestro menú. Conocido por: Nuestra variedad de pinchos y...']"
La Campa de los Ingleses · Taberna San Mamés,,867,"4,3",1-10€,Tiene terraza,"Estadio de San Mamés, P.º Rafael Moreno ""Pitxitxi"", s/n, Basurto-Zorroza, 48013 Bilbao, Biscay","{'viernes': ['9:30–22:00'], 'sábado': ['10:00–20:00'], 'domingo': ['10:00–20:00'], 'lunes': ['9:30–20:00'], 'martes': ['9:30–20:00'], 'miércoles': ['9:30–20:00'], 'jueves': ['9:30–22:00']}",944 39 28 08,"['La idea de restaurante es espectacular con las vistas al estadio de San mames. Pero el restaurante está descuidado, poco personal para la.afluencia,sillas con manchas, pintxos de baja cal…Más', 'Increíblemente mal. Cena de empresa, 50y tantas personas. En un principio el local estaba helado porque no podían cerrar la puerta, que finalmente cerraron y…Más', 'Llenar la barriga mientras disfruta de las mejores vistas de La Catedral, no tiene precio... 🍽️😋…Más']","['Si hay un lugar para los amantes del fútbol y del Athletic ese es el bar restaurante de San Mamés Bilbao La campa de los Ingleses.', 'Tanto el servicio como el menú de fin de semana es perfecto para una comida en fa000ia y con vistas a San Mamés no se puede pedir más Algo a mejorar en...', 'Local moderno que combina la tradición de los bares típicos de Bilbao junto con toque vanguardista de calidad que San Mames se merece. Dispone de menús diarios...']"
Nalu Poke,Restaurante acogedor con boles de fruta y poke con diferentes ingredientes zumos tartas y platos asiáticos.,14000,"4,5",10-20€,Se sirven platos veganos· Tiene Wi-Fi,"Poza Lizentziatuaren Kalea, 10, Abando, 48011 Bilbo, Bizkaia","{'viernes': ['12:00–16:30', '18:00–23:00'], 'sábado': ['12:00–16:30', '18:00–23:00'], 'domingo': ['12:00–16:30', '18:00–22:30'], 'lunes': ['12:00–16:30', '18:00–22:30'], 'martes': ['12:00–16:30', '18:00–22:30'], 'miércoles': ['12:00–16:30', '18:00–22:30'], 'jueves': ['12:00–16:30', '18:00–22:30']}",946 75 95 59,"['Sinceramente de todos los pokes que hay en Bilbao este sitio es mi favorito, he ido a comer en repetidas veces y nunca falla. Además, muy buena atención por parte de todos los chico…Más', 'Me parece un lugar súper bonito y acogedor en el que te atienden súper bien. Y son muy amables y educados con todo el mundo. Voy a menudo y estoy encantada. Sin…Más', 'Alguna vez he comprado un poke para llevar, pero esta vez me lo he comido allí. La comida buenísima y el servicio excelente. Todos muy amables y manteniendo el…Más']","['El mejor Poké y Açaí llega a Bilbao Donostia y Vitoria. Sumérgete en Hawaii y descubre nuestro restaurante y surf bar 100% ecológico y sin residuos...', 'El restaurante Nalu Poké está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4.5; Servicio: 4; Calidad/precio: 4; Atmósfera:...', 'Nalu Poke Bilbao. Poke Hawaiana. 4.3 estrellas sobre 5. 39 opiniones. Poza Lizentziatuaren Kalea 10 Bilbo 48009. Entrega desde 12:35. Quiero recogida.']"
Otto Burger,,42,"4,9",1-20€,,"Pérez Galdós K., 28, Abando, 48010 Bilbo, Bizkaia","{'viernes': ['10:00–16:00', '19:00–23:00'], 'sábado': ['11:00–16:00', '19:00–23:00'], 'domingo': ['12:00–16:00'], 'lunes': ['Cerrado'], 'martes': ['10:00–16:00', '19:00–22:00'], 'miércoles': ['10:00–16:00', '19:00–22:00'], 'jueves': ['10:00–16:00', '19:00–22:30', 'Confirmado por esta empresa hace 6 semanas']}",944 03 72 42,"['Habitualmente solemos ir a bilbao para llevar motos y alguna vez de vacaciones porque nos encanta el norte de España. Este finde hemos descubierto este lugar…Más', 'Comida buena y el chaval que nos atendió muy atento.\nLa hamburguesa mixta tiene sabor especial. Muy buena…Más', 'Excelente lugar en Bilbao y excelentes hamburguesas con muy buena atención! Los dueños te atienden como si fueses familia y las porciones son más que suficientes.. un lugar que no…Más']","['Necesitas pedir algo de Otto Burger en Bilbao? Utiliza Glovo y recibirás tu pedido en casa de forma fácil y rápida. Pide online con Glovo ahora.', 'Fotografía de Producto: Realizamos sesiones fotográficas profesionales de los productos de Otto Burger capturando la calidad y el sabor de sus hamburguesas de...', 'La mechada de carne. Carne deshilachada huevo jamón York queso cheddar cebolla patatas paja salsa tártara y kétchup. De nuestras favoritas. ']"
Penguin Bar,Moderno local de aire informal con muebles eclécticos que sirve cafés de especialidad y cervezas artesanas.,871,"4,4",10-20€,Sirve buenos cócteles· No se aceptan reservas· Se admiten perros,"Gregorio de la Revilla Zumarkalea, 8, Abando, 48011 Bilbo, Bizkaia","{'viernes': ['17:00–1:00'], 'sábado': ['17:00–1:00'], 'domingo': ['Cerrado'], 'lunes': ['Cerrado'], 'martes': ['17:00–23:00'], 'miércoles': ['17:00–23:00'], 'jueves': ['17:00–23:00', 'Actualizado por teléfono hace 9 semanas']}",,"['Después de varios intentos para comer y que no tengan cenas a pesar de haberlo estado anunciando... ... Volvemos hoy con todas las ganas porque por fin íbamos a ……Más', 'Precioso bar cuya especialidad son las cervezas artesanas. El local es amplio y está muy bien decorado. Tienen 16 grifos de cervezas artesanas diferentes y…Más', 'El garito está bien situado, es bonito y el ambiente agradable, pero...\nFuimos un día a probar sus 12 cañeros, eran las 19pm …Más']","['El restaurante Penguin Bar está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 3.5; Servicio: 4.5; Calidad/precio: 3.5...', 'Local para los entusiastas de la cerveza artesana. 16 cañeros craft beer cervezas de temporada y coctelería. M-J 17:00-23:00 V-S 17:00-01:00.', 'Penguin Bar Bilbao Bilbao Spain. 3011 likes · 4 talking about this · 798 were here. 16 cañeros de CRAFT BEER Café de ESPECIALIDAD del tostador KAITXO...']"
Capricho de Bilbao,Clásico restaurante de mesa y mantel con baldosa hidráulica para merluza con hongos confitados o chuletón.,363,"4,4",30-40€,,"María Díaz Haroko K., 41, Abando, 48010 Bilbo, Bizkaia","{'viernes': ['13:00–16:00', '21:00–24:00'], 'sábado': ['13:00–16:00', '21:00–24:00'], 'domingo': ['13:30–16:00'], 'lunes': ['Cerrado'], 'martes': ['13:00–16:00'], 'miércoles': ['13:00–16:00'], 'jueves': ['13:00–16:00']}",944 41 94 30,"['Lugar muy rico y agradable. El personal super atento, y con un ambiente de ser un restaurante local, para locales. Nosotros pedimos la ventresca de bonito, el…Más', 'There is a good quality price relation. Very polite treatment, 3 changes of cutlery ... We were lucky to eat without reservation. Menu of the day € 15 ……Más', 'El entrecot para el precio que tiene no es de lo mejor. Caro. Se cobra todo todo. Que tiempos cuando ponían un chupito después del café..😭']","['Cocina tradicional elaborada y de calidad en Bilbao · Llevamos desde 1996 trabajando para deleitar vuestros paladares. Os damos las gracias por habernos hecho...', 'El restaurante Capricho de Bilbao está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4.5; Servicio: 4.5; Calidad/precio: 4.5...', 'Restaurante sito en la calle Henao número 20 de bilbao.']"
Kalí Órexi by Labocatorio,,1000,"4,7",10-20€,Happy hour de comida· Se sirven platos veganos· Tiene Wi-Fi,"Fernández del Campo K., 31, Abando, 48010 Bilbo, Bizkaia",{},660 65 26 78,"['Fuimos por recomendación y fue un acierto. Nos recomendaron platos que,junto a otros que veíamos pasar,tenían muy buena presencia. Comimos genial. A pesar de…Más', 'Tercera vez que voy y seguro que volveré. Una muy buena oportunidad de probar la cocina griega a precio muy competitivo (8€ el plato, 4-5€ los entrantes y 3,5€…Más', 'Una experiencia auténtica y deliciosa en un rincón griego que recomiendo sin duda alguna! Esta pequeña taberna griega es un verdadero tesoro que cautiva con su…Más']","['KALÍ ÓREXI by LABOCATORIO ofrece la mejor experiencia de comida Griega a domicilio. Realiza tu pedido online o descarga nuestra app y disfruta de...', 'LABOCATORIO Bilbao - Abando - Menú Precios y Restaurante Opiniones - Tripadvisor. Bilbao; Provincia de Vizcaya; País Vasco; España; Europa. Bilbao. Turismo en...', 'Toda la información del restaurante Kalí Órexi by Labocatorio en Bilbo: Fotos opiniones de usuarios precios y menú. Reserva online de forma gratuita en...']"
Pub LUST Bilbao,,348,"3,8",,Sirve buenos cócteles· Se puede bailar,"Kalea Manuel Allende, 8, Abando, 48010 Bilbo, Bizkaia","{'viernes': ['21:00–4:30'], 'sábado': ['21:00–4:30'], 'domingo': ['Cerrado'], 'lunes': ['Cerrado'], 'martes': ['Cerrado'], 'miércoles': ['Cerrado'], 'jueves': ['21:00–2:30']}",944 10 16 63,"['Antes era un sitio con música de los 80- 90-2000. Tenian variedad: disco, tecno y rock y de vez en cuando también ponian música latina claro. Estaba lleno y…Más', 'Os pongo una estrella porque es lo mínimo que se solicita, para poner una opinión, pero el trato fue desagradable, porque si el local se alquila, para una…Más', 'Tantos años viviendo el Bilbao y no había ido. Para ir de copas y baile, nuy bien. Yo recomendaría un poco más de simpatía en el trato pero bailando todo pasa.…Más']","['LUST BILAO · Manuel Allende 8 · Bilbao · Miercoles y Jueves · 19:00 a 02:30 · Viernes y Sábados · 19:00 a 04:00.', 'LUST Bilbao. 1321 Me gusta · 2059 personas han estado aquí. Un espacio pensado para un público que busque divertirse lleno de música actual así como...', 'El pub Lust es un nuevo concepto de local en el centro de Bilbao. Un local que dispone de salas de cuidado diseño modernas y agradables ideales para que...']"
Etxaniz,,47,"3,1",€€,,,{},,"['He comido el primer día del año con la familia, éramos 11, 75 € el cubierto y no hemos quedado nada satisfechos.…Más', 'Local muy agradable. Relación Calidad /Precio de la carta: Desproporcionada. Para visitantes foráneos sin pleno conocimiento del buen comer.…Más', 'Muy por encima de mis expectativas. Hemos estado 8 personas y la experiencia ha sido inmejorable.…Más']","['Restaurante Etxaniz en el centro de Bilbao. Cocina vasca tradicional con toques de modernidad y propuestas muy originales. Menú y carta.', 'El restaurante Restaurante Etxaniz está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 3.5; Servicio: 4; Calidad/precio: 4...', 'Está en el hotel Silken Indautxu. Ofrece menús a 20 25 o 35 euros en un marco clásico y bien atendido. Tomé el de 20 para cenar y me pareció de lo más correcto...']"
Lur Berria Bar Restaurante,,14,"4,5",,,"Alameda de Recalde, 61, Abando, 48010 Bilbao, Biscay","{'viernes': ['7:00–12:55'], 'sábado': ['7:00–12:55'], 'domingo': ['7:00–12:55'], 'lunes': ['7:00–12:55'], 'martes': ['7:00–12:55'], 'miércoles': ['7:00–12:55'], 'jueves': ['7:00–12:55']}",735 21 06 58,"['Pinchos ricos , variados. hamburguesas riquísimas las croquetas de las mejores que e probado también tienen rabas y pulpo muy rico todo el personal muy amable .su precio es económico .…Más', 'Personal súper amable, muy profesionales y la comida riquisima y barata.\nSúper recomendable !!!', 'Es el mejor lugar para tomarse el típico mojito el mejor de bilbao.. atención de primera muy muy recomendable']","['Pinchos ricos  variados. hamburguesas riquísimas las croquetas de las mejores que e probado también tienen rabas y pulpo muy rico todo el personal muy amable .', 'Acércate hoy nuestro restaurante ubicado en Bilbao y descubre algunos de nghjuestros increíbles platos. En Lur Berria Bar Restaurante cuidamos a nuestros...', 'Necesitas un Restaurante en la zona? Consulta Lur Berria Bar Restaurante. Somos expertos en una amplia gama de menús de hamburguesa con patatas.']"
Swansea Cafetería Restaurante,,13000,"4,5",1-10€,,"Rodríguez Arias K., 70, Abando, 48013 Bilbo, Bizkaia","{'viernes': ['6:00–24:00'], 'sábado': ['6:00–1:00'], 'domingo': ['Cerrado'], 'lunes': ['6:00–24:00'], 'martes': ['6:00–24:00'], 'miércoles': ['6:00–24:00'], 'jueves': ['6:00–24:00']}",946 43 37 48,"['El local desde la calle se ve bien, está muy iluminado. Por dentro es acogedor. Hay sofás para sentarse y butacas suficientes en la barra. En el exterior tienen…Más', 'Mucha gente, sinónimo de desayunos de calidad. Personal muy agradable y trato cercano. 3,5 desayuno de pintxo de tortilla y café. Tortillas de mucha calidad, aunque cuenta con sa…Más', 'Una de las mejores cafeterías en Bilbao. Todo el personal super amable... en especial Winston, que nos tuvo mucha pero mucha paciencia. Muchas gracias por todo chicos. En nuestra…Más']","['Cafeteria Swansea · Calle de Rodriguez Arias 70 Calle de Rodriguez Arias casi esquina Sabino Arana 48013 Bilbao España · Página web · Mejora este perfil.', 'Cafetería Swansea Bilbao Spain. 537 likes · 102 were here. Cafetería Swansea ofrece una gran variedad de pintxos tambien se dan comidas y cenas!!', 'Cafeteria Swansea: Bar Swansea - 148 opiniones y 70 fotos de viajeros y ofertas fantásticas para Bilbao España en Tripadvisor.']"
