title,description,n_reviews,stars_avg,price_range,facilities,street,opening_hours,phone_number,featured_reviews,extra_content
Muelle Dartxin,,157,"4,3",20-30€,,"Martzana Kaia, 8, Ibaiondo, 48003 Bilbo, Bizkaia",{},,"['Un pequeño restaurante a las orillas de la ría. Perfecto para un día con buen tiempo y disfrutar de su terraza y las vistas. La carta no es muy extensa. Pero…Más', 'Súper!!!! Destacar la atención de la camarera, prepara unos cócteles de 10 y encima es súper agradable!! Hemos comido unos nachos y unas alitas que estaban buenísimas, cuando volva…Más', 'Está en una ubicación perfecta, junto a la ria de Bilbao, la cual lo hace muy acogedor. La piña colada está buenísima.']","['Muelle Dartxin · Page · Cocktail Bar · +34 944 35 30 93 · Rating · 4.5 45 Reviews.', 'Muelle Dartxin · Testimonios · Galería · Contactar. Contacto. Llamar ahora. 946 96 50 32. Dirección.', '10 ene 2022 — Muelle Dartxïn más que copazos junto a la ría · El blues volverá al Arenal: Avance de Bilbao Blues Festival 2024.']"
Cerveceria Arambarri,,324,"4,1",1-10€,Se sirve comida en el bar,"Mercado de la Ribera, Ibaiondo, 48005 Bilbo, Bizkaia","{'miércoles': ['9:00–23:00'], 'jueves': ['9:00–23:00'], 'viernes': ['Abierto 24 horas'], 'sábado': ['9:00–23:00'], 'domingo': ['11:00–23:00'], 'lunes': ['9:00–23:00'], 'martes': ['9:00–23:00']}",,"['Lugar agradable para probar diferentes tipos de pinchos timarte. Un café o degustar una cerveza. Dentro de uno de los. Mercados Más grandes de España.…Más', 'Deliciosas ambrosías para desayuno, que igualmente lo serían de comida, tapeo o cena. Hemos sido encantados por el sabor y el trato amable y ""normal"". Una joya, seguir así!…Más', 'Cervecería en la parte gastronómica del bonito mercado de la Ribera. Siempre está repleto de gente, por lo que es muy ruidoso. Recomiendo ir a deshoras (tipo…Más']","['Ubicación y contacto. Plaza Musico Arambarri 4 Mercado de la Ribera 48004 Bilbao España.', 'Arambarri Cervecería Bilbao Spain. 712 likes · 7 talking about this · 167 were here. Ofrecemos una gran variedad de Pintxos cervezas y combinados....', 'En nuestra Arambarri cervecería no solo vendemos pintxos. Mercado de la Ribera Ibaiondo 48005 Bilbao Biscay ______ · #cervceria #arambarri #...']"
La Taberna de Los Mundos C/LUTXANA nº1 BILBO 94 416 81 81,Cafetería con desayunos bocadillos y tapas de platos internacionales en un comedor con ambientación viajera.,26000,"3,9",10-20€,,,"{'miércoles': ['9:00–23:30'], 'jueves': ['9:00–23:30'], 'viernes': ['9:00–0:30'], 'sábado': ['12:00–1:30'], 'domingo': ['12:00–23:00'], 'lunes': ['9:00–23:30'], 'martes': ['9:00–23:30']}",,"['Estaba todo muy rico ;-) Sobretodo los fritos.\nTienes la opción del menú del día o tirar de carta y elegir lo que quieras.…Más', 'Un buen sitio con carta variada y buena decoración.\nTiene una zona de comedor para grupos grandes y los camareros son muy majos.…Más', 'La Taberna de los Mundos es un lugar increíble para disfrutar de la gastronomía y el ambiente de diferentes países. El menú es variado y original, con platos…Más']","['*MENÚ ESPECIAL DE TEMPORADA : Bienvenid@s a LA TABERNA DE LOS MUNDOS! Estamos en C/Lutxana nº1 En Pleno Centro De BILBO 94 416 81 81 no disponible...', '246 opiniones#322 de 986 restaurantes en Bilbao€€ - €€€Opciones vegetarianas. Calle Lutxana 1 48008 Bilbao España +34 944 16 81 81 Página web Menú.', '*C/Lutxana nº1 BILBO 94 416 81 81 oficinataberna@delosmundos.com · #bilbao #comerenbilbao #raciones #menú #menúdeldía #bilbaocity #bocatas #bocata #bokata']"
Negresko,,231,"4,4",10-20€,,"Pl. Nueva, 10, Ibaiondo, 48005 Bilbao, Biscay","{'miércoles': ['Cerrado'], 'jueves': ['11:00–23:00'], 'viernes': ['11:00–23:00'], 'sábado': ['11:00–23:00'], 'domingo': ['11:00–23:00'], 'lunes': ['11:00–23:00'], 'martes': ['Cerrado']}",,"['Coqueto local situado por la zona del casco histórico de Bilbao.\nEn él puedes encontrar una gran variedad de opciones en cuanto a pintxos.…Más', 'Espectacular. El txakoli delicioso, y eso que no me gusta el vino. En cuanto a los pintxos a cada cual mejor, a destacar la tartaleta de txangurro y el…Más', 'Una lastima este tipo de locales en un sitio tan bonito. Atienden con desgana y cuando habíamos pagado las consumiciones de terraza dentro un camarero al irnos…Más']","['El restaurante Bar Negresco está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4; Servicio: 4.5; Calidad/precio: 4...', 'Bar con terraza en la Plaza Nueva en Casco Viejo Pintxos y raciones elaborados con producto local Cocina vasca vegana y vegetariana Visítanos .', 'Especialistas en pintxos y gildas de premio. Si te dejas caer por el Casco Viejo bilbaíno no puede faltar una visita al Negresko con terraza en la misma Plaza...']"
Ekain,,315,"3,7",1-10€,,"Pl. Nueva, 10, Ibaiondo, 48005 Bilbao, Biscay","{'miércoles': ['10:00–22:00'], 'jueves': ['10:00–22:00'], 'viernes': ['10:00–23:00'], 'sábado': ['10:00–23:00'], 'domingo': ['10:00–22:00'], 'lunes': ['10:00–22:00'], 'martes': ['10:00–22:00']}",,"['Hay mejores bares de pintxos.\nEl pan de los pintxos duro como una piedra.…Más', 'Los pintxos están muy buenos, es un sitio que merece mucho la pena y el servicio ha sido muy amable con nosotros pese que tendría prisa y había mucho ruido. Pero no fue impedim…Más', 'No me deja poner 0 estrellas. El chico que nos atendió la noche del domingo 24/09 después de echarnos literalmente de la terraza a 40 minutos de cerrar diciendo…Más']","['El restaurante Ekain está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 3.5; Servicio: 3.5; Calidad/precio: 3.5...', 'Especialidad: Amplia variedad de pintxos en un coqueto local de la Plaza Nueva de Bilbao. Ofrecemos: Buen ambiente y buenos pintxos. Conocido por: Pintxos...', 'Ekain ofrece wifi gratis y se encuentra en el centro de Bilbao a 4 min a pie de Catedral de Santiago y a 200 metros de Teatro Arriaga.']"
Oh! Bilbao Restaurante,,276,"3,7",10-20€,,"Colón de Larreátegui K., 1, Abando, 48001 Bilbo, Bizkaia","{'miércoles': ['8:00–3:30'], 'jueves': ['8:00–3:30'], 'viernes': ['8:00–5:00'], 'sábado': ['8:00–5:00'], 'domingo': ['18:00–3:30'], 'lunes': ['8:00–3:30'], 'martes': ['8:00–3:30']}",,"['Estuvimos la semana pasada en fiestas de Bilbao y por la recomendación de un amigo fuimos a comer allí.…Más', 'Estuvimos pasando el día en Bilbao, visitando la ciudad. Comimos en este restaurante, la comida muy buena y casera. El camarero Gotzon muy amable, divertido y…Más', 'No pongo menos porque no puedo: Arruinaron mi despedida de soltera. Nos dejaron colgadas el mismo día, allí insitu y nos pusieron un montón de problemas para…Más']","['Oh Bilbao restaurante gastro pub te ofrece comida casera y con productos de calidad desayunos comidas y cenas en pleno centro de Bilbao para degustarlas...', 'Oh Bilbao · OH BILBAO - Colón de Larreátegui Kalea 1 Indautxu - Número de Teléfono y Restaurante Opiniones - Tripadvisor.', 'N.º 894 de 987 Restaurantes en Bilbao. Oh Bilbao España aún no tiene ... OH BILBAO - Colón de Larreátegui Kalea 1 Abando - Número de Teléfono y Restaurante...']"
Gernikes,,320,"4,6",10-20€,,"Santos Juanes Plaza, 6, Ibaiondo, 48006 Bilbo, Bizkaia","{'miércoles': ['6:00–21:15'], 'jueves': ['6:00–21:15'], 'viernes': ['6:00–21:15'], 'sábado': ['6:00–21:15'], 'domingo': ['Cerrado'], 'lunes': ['6:00–21:15'], 'martes': ['6:00–21:15']}",944 16 26 82,"['Fuimos por las reseñas y nos decepcionó. Menú del día 15 euros. Servicio rápido y amable. El marmitako, prácticamente sin atún. Los txipirones muy buenos, pero…Más', 'El servicio no puede ser mas rápido y la camarera una copada!\nToda la comida es muy frita pero rica.…Más', ""Fuimos a comer allí por las reseñas que leímos, y fue todo un acierto! Menú del día con comida casera muy buena y grandes raciones. Precio de viernes: 12'50€ e…Más""]","['Especialidad: Menú del día: comida casera. Ofrecemos: Desayunos menús cafés y copas. Contacto. Santos Juanes 6 Bilbao.', '16 ene 2024 — Gernikes n.º 644 entre los restaurantes de Bilbao: 317 opiniones y 40 fotos detalladas. Localízalo en el mapa y llama para reservar mesa.', 'Te presentamos al Gernikes tu elección para grupos y eventos bodas comuniones cumpleaños etc. en Bilbao en Santos Juanes Plaza 6 48006 Bilbo Bizkaia.']"
Ander Etxea,,372,"4,6",1-10€,,"Barrenkale Kalea, 21, Ibaiondo, 48005 Bilbo, Bizkaia","{'miércoles': ['12:00–22:00'], 'jueves': ['12:00–23:00'], 'viernes': ['12:00–24:00'], 'sábado': ['12:30–22:00'], 'domingo': ['12:30–18:30'], 'lunes': ['12:00–22:00'], 'martes': ['12:00–22:00']}",,"['El mejor vermut que he probado nunca. ¡Una maravilla! Un encanto la dueña y ambiente bueno y variado. Muy recomendable cuando se visita Bilbao. ⭐️…Más', 'El mejor marianito preparado de Bilbao. Entran genial aunque son un poco peligrosos. Parada obligatoria en el casco de Bilbao…Más', 'Un lugar muy auténtico! Con un vermut preparado muy rico. Estrella extra para las mujeres que lo llevan que son un auténtico encanto…Más']","['15 feb 2017 — En el Ander Etxea puedes escoger entre rojo y azul la diferencia de este último es que lleva coraçao añadido. Casi sin darnos ni cuenta...', '16 sept 2022 — Ander Etxea Bilbao · Dirección Barrenkale 21 · Teléfono 944157683 · Precios Marianito preparado: 350 € Bloody Mary: 5 €.', '22 dic 2013 — Ideal a la hora del vermouth‚ para encontrarte con los que vienen de comprar el periódico‚ todos los modernos de Bilbao y los que andan de...']"
Madariaga Taberna,,103,"4,3",€,,"43, Goienkale, 48005 Bilbo, Bizkaia","{'miércoles': ['9:30–23:00'], 'jueves': ['9:30–23:00'], 'viernes': ['9:30–1:30'], 'sábado': ['11:00–1:30'], 'domingo': ['12:00–23:00'], 'lunes': ['9:30–23:00'], 'martes': ['9:30–23:00']}",,"['Me gusta!\nEs un lugar tranquilo con música muy adecuada para poder charlar a gusto y a la…Más', 'Taberna típica de Bilbao situada en el casco antiguo. Los pinchos caseros están riquísimos, imposible decantarse solo por uno. Y a precios muy económicos. La atención estupenda por p…Más', 'Buenas birras con limon…Más']","['Platos combinados espectaculares. Bar en pleno Casco Viejo de Bilbo calle somera goienkale kalea. Muy buenos bokatas y platos combinados. Fecha de la visita:...', '20 feb 2024 — Después de ver Iglesia de los Santos Juanes puedes comer algo en este bar. Madariaga Taberna ofrece a sus comensales cocina española.', 'Madariaga Taberna está en Facebook. Únete a Facebook para conectar con Madariaga Taberna ... De Bilbao. Fotos. \U000f190a. Amigos. \U000f160b. Fotos. More content.']"
Kubrick Bar Bilbao,Local polivalente como bar restaurante cabaret o sala de fiestas decorado con inspiración del cineasta.,16000,"4,0",1-10€,,,"{'miércoles': ['17:00–23:00'], 'jueves': ['17:00–23:00'], 'viernes': ['12:00–2:00'], 'sábado': ['12:00–2:00'], 'domingo': ['11:00–23:00'], 'lunes': ['17:00–23:00'], 'martes': ['17:00–23:00']}",,"['Me encantó, fantástica la decoración, la música y el ambiente a reseñar también las copas que la pusieron muy bien lo único fue que en la segunda ronda que…Más', 'La comida buenísima, muchísimas opciones veganas y vegetarianas, y sobre todo resaltar la amabilidad y buen rollo del personal! Sobre todo, Fátima, que es super…Más', 'Un lugar que lleva muchos años en el botxo.…Más']","['El Kubrick bar Bilbao es un bar pero no sólo un bar. A veces es un restaurante a veces un cabaret otras una sala de fiestas o un sitio de espectáculos.', 'El restaurante Kubrick Bar está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 3.5; Servicio: 3.5; Calidad/precio: 3.5...', '#bar #restaurante #bilbao #picoteo #pintxos #comidasgrupos #fiestas privadas #magia #magos #música en directo #bodas #despedidas. kubrickbilbao.es.']"
EL LATERÍO BILBAO- BAR PORTUGUÉS DE LATAS GOURMET-,,204,"4,4",20-30€,,"Arechaga Kalea, 3, Ibaiondo, 48003 Bilbo, Bizkaia","{'miércoles': ['18:00–22:00'], 'jueves': ['18:00–22:00'], 'viernes': ['18:00–23:00'], 'sábado': ['13:00–23:00'], 'domingo': ['13:00–17:00'], 'lunes': ['Cerrado'], 'martes': ['Cerrado', 'Actualizado por esta empresa hace 12 semanas']}",,"['Un sitio para repetir. Preparan tapas de conservas buenisimas. los pimientos rellenos de bacalao y las alcachofas muy ricas. El local esta decorado con mucho…Más', 'Lugar con encanto en el corazón de Bilbao. El dueño humilde y se nota que disfruta su trabajo. El queso portugués es una pasada.…Más', 'Tengo muchas ganas de volver! Hace unos años fui con mis amigas y fue un planazo. Me encantó la zona, el ambiente, la comida pero sobre todo, la gente!!! Son majísimos!!…Más']","['Local perfecto para comer algo distinto. Espectaculares sardinas ahumadas con salmorejo. Ambiente distendido en el que te sientes en casa. Y además tienen...', 'Algunos de vuestros favoritos. Sardina ahumada con salmorejo caballa en aceite de oliva virgen queso portugués. Más de veinte variedades de conservas gourmet...', 'Nos gusta mucho daros la lata! Reserva tu cena con nosotros. Más de 20 variedades para elegir entre nuestra conservas gourmet. Apto muchas de ellas para...']"
LAU ANAIK,,79,"4,2",,,"Muñoz Maria Kalea, 10, Ibaiondo, 48006 Bilbo, Bizkaia","{'miércoles': ['10:00–23:00'], 'jueves': ['10:00–23:00'], 'viernes': ['10:00–23:00'], 'sábado': ['10:00–23:00'], 'domingo': ['10:00–23:00'], 'lunes': ['10:00–23:00'], 'martes': ['10:00–23:00', 'Actualizado por teléfono hace 5 días']}",,"['Bar regentado por hermanos desde hace más de 25 años.\nLas rabas están riquísimas.…Más', 'Los mejores pintxos y el mejor pulpo del casco viejo, además un trato buenísimo, muy recomendable :)…Más', 'Terraza agradable y con buen servicio por parte de los dueños, pinchos tradicionales súper ricos, el de bacalao se sale, igual que el de pulpo.…Más']","['Bar Lau Anaiak · Bar Lau Anaiak · Bares-Cafeterías · Maria Muñoz 10 · También te pueden interesar · Todos los bares-cafeterías que puedas encontrar. · Descubre...', '20 feb 2024 — Buena ubicación. Terraza con servicio. Gran variedad de pinchos. Precio normal. Lo mejor de todo la atención por parte de todos los empleados.', 'Bar y Restaurante de tapas · Casco Viejo. €€€€. Icono de categoría. María Muñoz 10 48005 Bilbao País Vasco España · Direcciones Direcciones.']"
RUSTIIC Bilbao,,156,"4,9",10-20€,,"Iturribide Kalea, 52, Ibaiondo, 48006 Bilbo, Bizkaia","{'miércoles': ['19:00–23:30'], 'jueves': ['19:00–24:00'], 'viernes': ['20:00–1:30'], 'sábado': ['20:00–1:30'], 'domingo': ['19:00–23:30'], 'lunes': ['Cerrado'], 'martes': ['19:00–23:30', 'Actualizado por esta empresa hace 1 semana']}",,"['Calidad precio de lo mejorcito en Bilbao.…Más', 'He acudido un par de veces y en ambas he acabado muy satisfecho. Tiene un punto casero y de barrio que mola. La relación calidad-precio le sube la nota para…Más', 'Tienen hamburguesas muy ricas y a muy buen precio. Diría que son una de las mejores de Bilbao. Además, el personal es muy amable y el sitio muy bonito. ¡Volveremos!…Más']","['Necesitas pedir algo de Rustiic en Bilbao? Utiliza Glovo y recibirás tu pedido en casa de forma fácil y rápida. Pide online con Glovo ahora.', 'Rustiic. Hamburguesas Americana. 4.4 estrellas sobre 5. 19 opiniones. Iturribide Kalea 52 Bilbo 48006. Entrega desde 20:15. Quiero recogida.', 'Rustiic · Artículos destacados. Jamming. #1 de tus preferidos. Jamming · Burgers. Freestyle. 1040 € • 100% 5 · Alitas. Alitas y Patatas 10 unidades. 1090...']"
MEET Burgers & cocktails Bilbao,,145,"4,1",20-30€,,"Martzana Kaia, 8, Ibaiondo, 48003 Bilbo, Bizkaia","{'miércoles': ['Cerrado'], 'jueves': ['18:00–24:00'], 'viernes': ['12:00–1:00'], 'sábado': ['12:00–23:00'], 'domingo': ['12:00–23:00'], 'lunes': ['Cerrado'], 'martes': ['Cerrado', 'Actualizado por esta empresa hace 12 semanas']}",,"['Simplemente maravilloso. La carne sin palabras !! Los nachos espectaculares!!! Y los cócteles de muerte!! Repetiría sin dudar y la atención del camarero inmejorable! 💯💯💯💯🔝🔝🔝🔝…Más', 'Muy buena experiencia; quizás no la pondría entre las hamburgueserías mas top de la zona, pero me gustó y repetiría. Es un local pequeño, con mesas altas y con…Más', 'En la zona hay muy buen ambiente y realmente apetece pasarse por allí.\nPersonal atento y amable.…Más']","[""M'eet es el resultado de la sinergia entre @restaurante_almargen & @blacklabelbilbao. Reserva en nuestra web ⬇️⬇️ . Martzana Kalea 8 Bilbao Spain 48003."", ""M'eet Burgers & Cocktails. El nuevo restaurante del grupo Al Margen junto a los conocidos creadores bilbaínos de hamburguesas Black Label. Local divertido con..."", ""10 dic 2023 — M'eet burgers & cocktails España aún no tiene suficientes puntuaciones de la comida el servicio la relación calidad/precio o la atmósfera...""]"
DE BELLOTA,,551,"4,4",1-10€,,"Kapelagile Kalea, 3, Ibaiondo, 48005 Bilbo, Bizkaia","{'miércoles': ['9:30–22:00'], 'jueves': ['9:30–22:00'], 'viernes': ['9:30–22:00'], 'sábado': ['9:30–22:30'], 'domingo': ['11:00–15:00'], 'lunes': ['9:30–22:00'], 'martes': ['9:30–22:00']}",,"['Buen jamón, buen producto.\nServicio serio y correcto.…Más', 'Un lujo de local, donde poder tomar algo tranquilo, sin alborotos, con unos buenos productos ibéricos para degustar. Excelente trato por parte del personal,…Más', 'Local bien ubicado. Agradable para tomar algo y picar algo.\nBuen producto. Servicio correcto…Más']","['El restaurante De Bellota está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4.5; Servicio: 4; Calidad/precio: 4...', 'Social · Dirección Sombrereria 3 Casco Viejo 48005 Bilbao · Teléfono 944 67 97 61 · E-mail debellota.bilbao@gmail.com.', 'De Bellota es un local acogedor en pleno casco histórico de Bilbao donde puedes pasar un buen rato degustando productos de primera calidad.']"
