title,description,n_reviews,stars_avg,price_range,facilities,street,opening_hours,phone_number,featured_reviews,extra_content
Braco Japonés con Carácter Latino,,102,"4,6",10-20€,Tiene terraza· Se sirven platos vegetarianos· Se puede bailar,"Mazarredo Zumarkalea, 20, Abando, 48009 Bilbo, Bizkaia",{},675 72 00 15,"['La comida está INCREÍBLE. Y Parece caro pero no lo es, ya que los platos son tirando a pequeños y con una media de 13€ de valor, pero nosotros siendo Dos…Más', 'La comida increíblemente buena, no entiendo como puede haber comentarios malos aquí abajo, el sushi estaaaaaaaaaa increíble! De lejos es el mejor que hemos…Más', 'Lo siento mucho, pero fuimos 3 personas, y no nos gustó en general, el ambiente es oscuro y estrecho, el servicio MUY lento, y la comida... sólo sé salvaba el…Más']","['JAPONÉS CON CARÁCTER LATINO. Cocktail & Sushi Bar ubicado en zona céntrica de Bilbao. Disfruta de una exquisita selección de sushis y entrantes inspirados en la...', 'Japonés con carácter latino • Cocktail & Sushi HOUSE MUSIC FOOD & DRINKS. Mazarredo Zumarkalea 20 Bilbao Spain 48009. bracococktailsushi.eatbu.com.', 'BRACO COCKTAIL & SUSHI. Reserva. JAPONÉS CON CARÁCTER LATINO. Cocktail & Sushi Bar ubicado en zona céntrica de Bilbao. Disfruta de una exquisita selección de...']"
Aizari,,150,"4,3",€€,Tiene terraza,"Ledesma Musikariaren Kalea, 8, Abando, 48001 Bilbo, Bizkaia","{'sábado': ['Cerrado'], 'domingo': ['Cerrado'], 'lunes': ['10:30–24:00'], 'martes': ['10:30–24:00'], 'miércoles': ['10:30–24:00'], 'jueves': ['10:30–24:00'], 'viernes': ['10:30–24:00', 'Actualizado por otras personas hace 3 semanas']}",,"['Sitio muy agradable con un personal súper atento y una comida sabrosa. Los boquerones y la merluza rebozada estaban impresionantes…Más', 'Hemos quedado unas cuantas amigas, unas 20? y después de una buena ronda han empezado a apagar luces como si cerraran. Luego ha pasado alguna y ha comprobado…Más', 'Un impresionante restaurante, ambiente tradicional, espectacular calidad de precio, y sin duda el plástico estrella fue la sopa de ajo casera y la merluza con chipirones. Indispensable para veni…Más']","['Que bueno y que rico todo casero merluza con txipis salmonetes ensaladilla y txanpis deliciosos. Y vaya hojaldre de postre! Delicioso.', 'Comida tradicional exquisita obligatorio probar ensaladilla rusa pulpo champis y merluza!! Situado en el centro de Bilbao. Mesas amplias para comer...', 'Consigue las mejores ofertas para Aizari en Bilbao y conoce la nota y posición en el ranking de GastroRanking.']"
Restaurante Japonés - OCEANICO SUSHI BAR,,44,"3,9",1-10€,,"Euskadi Pl., 4, Abando, 48009 Bilbao, Biscay",{},944 71 53 68,"['He pedido sushi por Globo y ha sido una mala experiencia. Seco, mal olor y el pescado negro. No sé cómo pueden enviar comida así. Claramente esta bandeja no es de hoy. No repetiría.…Más', 'Si buscas un restaurante japonés económico con terraza (importante en esta época) esta es una muy buena opción. El chico que nos atendió es muy amable y con mucho fundam…Más', 'Genial el sitio, calidad en la comida y sobre todo el buen trato por parte de Roberto. Lo recomiendo 100%. Si vuelvo repetiré seguro.']","['Descubre la auténtica comida japonesa en Oceánico Sushi. Podrás degustar el mejor sushi en tu restaurante de Plaza Euskadi Bilbao o pedir la comida para...', '41 opiniones#403 de 986 restaurantes en Bilbao€€ - €€€JaponesaSushiAsiática. Plaza Euskadi n4 48001 Bilbao España +34 944 71 53 68 Página web Añadir horarios...', 'Oceanico sushi Bar. Take away. Sushi Bilbao. Maki Uramaki sashimi Chirashi Gunkan. Sushi a domicilio Bilbao. Restaurante de Sushi.']"
Restaurante Gure Kabi,Restaurante moderno de cocina vasca conocido por platos clásicos como langosta con arroz con productos locales y menús.,17000,"4,3",€€,,"Estrauntza K., 4, Abando, 48011 Bilbo, Bizkaia","{'sábado': ['12:00–23:30'], 'domingo': ['Cerrado'], 'lunes': ['10:00–17:00'], 'martes': ['10:00–23:00'], 'miércoles': ['10:00–23:00'], 'jueves': ['10:00–23:00'], 'viernes': ['10:00–23:30']}",946 00 48 43,"['Mejor servicio que lo que es el menú. Por 17€ entre semana hay mejores opciones en Bilbao 💵…Más', 'Vinimos 5 a comer y todo genial. Pedimos dos chuletones a la piedra y una merluza con dos postres espectaculares. Creíamos que iba a ser mucho más la cuenta y el precio fue estupen…Más', 'Fuimos un grupo, con gente d la zona. Comida casera, bien presentado. Los camarer@s muy amables. Mucho ruido, se junta mucha gente y es muy ruidoso, pero a la vez eso es no…Más']","['Restaurante en Bilbao Gure Kabi. La mejor cocina tradicional bañada con toques innovadores. Menús del día cocina a la carta y menús especiales.', 'Nuestro menú diario incluye cuatro primeros platos a elegir que abarcan desde alubias de Tolosa con sus sacramentos sopa de pescado o marisco pasta… hasta...', 'Cocina tradicional vasca aunada con un toque moderno. Especial importancia a los productos frescos de temporada. Especialistas en pescados y arroces.']"
La Brasa Canalla,Restaurante sin pretensiones con hamburguesas y cervezas.,29000,"4,3",10-20€,Tiene terraza· No se aceptan reservas· Se sirven platos vegetarianos,"Elcano K., 24, Abando, 48008 Bilbo, Bizkaia",{},944 05 98 18,"['Fuimos un grupo de unas 15 personas a cenar.…Más', 'Uno de los mejores sitios de hamburguesas de Bilbao. Le pongo cuatro estrellas porque puede que vayas un día y te quedes sin cenar en este local ya que solo ……Más', 'Fui con unos amigos a cenar y pedimos unos nachos y unas patatas mientras esperamos las hamburguesas que tardaron un poco pero estaban bastante buenas, me…Más']","['Bilbao: +34 944 05 98 18 · Donosti: +34 678 15 18 38 · Declaración de accesibilidad · Mapa del sitio. Desde 2015 preparando hamburguesas sin pretensiones.', 'El restaurante La Brasa Canalla está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4.5; Servicio: 4; Calidad/precio: 4...', 'Hamburguesas sin pretensiones Bilbao y Donosti Handy Burgers EAT IN - TAKE AWAY - DELIVERY PIDE ONLINE BILBAO Y DONOSTIA⤵️ ⤵️ ⤵️.']"
Twiggy,,379,"4,0",1-10€,Tiene terraza· Sirve buenos cócteles· Se sirve comida en el bar,"Urkixo Zumarkalea, 37, Abando, 48008 Bilbo, Bizkaia","{'viernes': ['10:00–2:30'], 'sábado': ['13:00–2:30'], 'domingo': ['16:00–23:00'], 'lunes': ['10:00–23:00'], 'martes': ['10:00–23:00'], 'miércoles': ['10:00–24:00'], 'jueves': ['10:00–1:00']}",944 10 38 14,"['Caña en vaso ancho 4,50€. Un robo!. En la respuesta dicen que es una pinta. La pinta son más de 500ml. En vaso sidra son 0,40cl (no llega) y en el vaso con…Más', 'bar decorado en estilo en una calle ocupada de bilbao. tiene terraza, varios pintxos y amplia selección de bebidas. una buena opción para ir a tomar una copa', 'El servicio malo, supuestamente hacen cócteles pero la camarera se redujo a decirme “solo mojitos”. Por la preparación del Gin y el precio no vale la pena.']","['Bar de copas y pintxos en el centro de Bilbao. ... Twiggy lleva cuarto de siglo ofreciendo un ambiente único en el centro de Bilbao.', 'Twiggy Bilbao. 1268 Me gusta · 185 personas han estado aquí. Pub y bar de pintxos veganos y vegetarianos.', 'Fuimos a cenar esperando algunos platos vegetarianos pero solo tenían pinchos de bar. Ni siquiera los especiales. Tortilla deliciosa pero pan seco. Envuelve ok...']"
Basquery,,838,"4,2",10-20€,Se sirve comida en el bar,"Ibáñez de Bilbao Kalea, 8, Abando, 48001 Bilbo, Bizkaia",{},944 07 27 12,"['A pesar de entrar unos minutos después de cerrar la cocina nos recibieron y atendieron a las mil maravillas. El menú del día son 20€ a elegir dos platos de la carta. Hay buena variedad y…Más', 'Buena cerveza artesanal en Bilbao, el local estaba muy tranquilo pero el personal, muy agradable. La comida normal, pero las cervezas producidas en el local de buena calidad. …Más', 'No es la primera vez que vengo. La comida está muy buena, el precio, teniendo en cuenta la ubicación y la calidad, es bastante asequible, el ambiente es…Más']","['Basquery - index. ... Basquery Facebook Basquery Instagram · Basquery Menús Cerveza Beer List Pan · Talleres&Eventos Journal BBeer · Menús Colmado Pan Cerveza...', 'El restaurante Basquery está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4; Servicio: 3.5; Calidad/precio: 3.5...', 'Obrador pan masa madre Cervezas artesanas Brewpub Colmado prods vascos y ultramarinos. Ibañez de Bilbao 8 Bilbao Spain 48001. www.basquery.com/...']"
Restaurante Markina,Pinchos y platos clásicos vascos servidos en 2 comedores con paredes de ladrillo visto y vigas vistas de madera o en una terraza.,2000,"4,3",€€,Tiene terraza· Sillas altas disponibles,"Henao Kalea, 31, Abando, 48009 Bilbo, Bizkaia","{'sábado': ['9:00–24:00'], 'domingo': ['10:00–22:30'], 'lunes': ['8:00–23:00'], 'martes': ['8:00–23:00'], 'miércoles': ['8:00–23:00'], 'jueves': ['8:00–23:00'], 'viernes': ['8:00–24:00']}",944 23 25 40,"['Magnífico restaurante. Un clásico de Bilbao que fue renovado hace unos años y que no ha perdido nada de su esencia.…Más', 'La comida no estaba buena y muy cara para la calidad que es. Mi pescado no estaba cocinado y la salsa insípida. Me cambiaron por un rabo de taro pero que no…Más', 'Fuimos a comer por sus buenas críticas y porque nos apetecía comida tradicional…. El local es clásico con una carta de comida tradicional bastante extensa… ……Más']","['En el restaurante Markina les ofrecemos la máxima calidad de los productos de nuestra tierra carnes de Euskadi pescados seleccionados en las lonjas de...', 'El restaurante Markina está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4.5; Servicio: 4.5; Calidad/precio: 4; Atmósfera:...', 'Cocina tradicional vasca elaborada con el mejor producto de nuestra tierra. Chuletones & Pescado. Restaurante junto Guggenheim Bilbao.']"
Restaurantes Bilbao De Santa Rosalia,Banco corrido de piel en salón con cocina internacional basada en perdices y bueyes wagyu de finca propia.,906,"4,2",€€,Tiene terraza· Sillas altas disponibles,"Diputazio Kalea, 8, Abando, 48008 Bilbo, Bizkaia","{'sábado': ['13:00–16:00', '20:00–23:00'], 'domingo': ['Cerrado'], 'lunes': ['13:00–16:00'], 'martes': ['13:00–16:00', '20:00–23:00'], 'miércoles': ['13:00–16:00', '20:00–23:00'], 'jueves': ['13:00–16:00', '20:00–23:00'], 'viernes': ['13:00–16:00', '20:00–23:00']}",946 79 28 97,"['Estuvimos unas amigas tomando algo y como se nos hizo tarde pensamos en quedarnos a cenar. Nos buscaron un hueco dentro rapidísimo. Cenamos arroz meloso con…Más', 'Hemos estado varias veces y nunca decepciona la carne es maravillosa os recomiendo lagrima y chuleta de wagyu. Carrilleras, wok y ensaladas también a la altura. ……Más', 'Hemos comido hoy en este lugar. Ya habíamos estado en otras ocasiones. La camarera que nos ha atendido muy eficiente, pero cuando ha llegado la ensalada que…Más']","['Restaurante De Bilbao · Brindamos a todos nuestros clientes calidad y buen comer · Pide tu comida a domicilio o Takeaway · Reserva tu mesa · ¿Celebras algún...', 'Sí el restaurante De Santa Rosalia ofrece comida para llevar. ¿Cómo está valorado el restaurante De Santa Rosalia?', 'Social · Dirección Diputación 8 48008 Bilbao · Teléfono 946 792 897 · E-mail restaurantebilbao@desantarosalia.com.']"
Restaurante Alkartetxe,,279,"4,3",€,Tiene terraza· Sillas altas disponibles,"Calle Juan Ajuriaguerra Kalea, 28, Abando, 48009 Bilbo, Bizkaia","{'sábado': ['9:00–24:00'], 'domingo': ['Cerrado'], 'lunes': ['8:00–17:00'], 'martes': ['8:00–23:00'], 'miércoles': ['8:00–23:00'], 'jueves': ['8:00–23:00'], 'viernes': ['8:00–23:30']}",944 02 93 35,"['Estuvimos 11 comensales el viernes 22/12/2023 celebrando la cena de navidad de empresa empresa. Estaba todo buenísimo, cuidan muchísimo los detalles y el ……Más', 'Excelente! Nos comimos yo y mi pareja un chuleton espectacular. Tomamos el vino tinto de la casa, estaba muy bueno y acompañaba la carne genial. Ademas te traen…Más', 'Un acierto, lo encontramos de casualidad buscando un restaurante\nSegún nos dijeron lleva solo dos meses la nueva gerencia.…Más']","['En Alkartetxe nuestro menú a la carta ofrece una selección de platos tradicionales y vanguardistas. Desde nuestras entradas hasta nuestros postres nuestros...', 'Aperitivo de la casa Gyoza de papada ibérica. Diferente y espectacular Croquetas muy jugosas y con gran sabor.Muy recomendables Hongos con yema de huevo y...', 'Consigue las mejores ofertas para Alkartetxe en Bilbao y conoce la nota y posición en el ranking de GastroRanking.']"
THATE HOT DOG BAR,,490,"4,4",10-20€,,"Gardoki Kardenalaren Kalea, 11, Abando, 48008 Bilbo, Bizkaia","{'sábado': ['12:45–17:00', '19:45–0:15'], 'domingo': ['12:45–16:30', '19:45–23:15'], 'lunes': ['12:45–16:30', '19:45–23:15'], 'martes': ['12:45–16:30', '19:45–23:15'], 'miércoles': ['12:45–16:30', '19:45–23:15'], 'jueves': ['12:45–16:30', '19:45–23:15'], 'viernes': ['12:45–17:00', '19:45–0:15']}",946 07 59 83,"['No sales con hambre, seguro.…Más', 'He ido varias veces y todo genial. Más que perritos son perrazos y están buenísimos.…Más', 'Ya hemos estado 2 sábados cenando.\nEl trato es muy bueno.…Más']","['4516 Followers 493 Following 265 Posts - See Instagram photos and videos from THATE STREET FOOD @thate_street_food', 'Habíamos oído hablar de este restaurante así que decidimos probar. El local está en el centro de Bilbao es muy pequeño y la decoración es muy bonita simula...', 'Nuestro Hot-Dog del mes : - Salchicha Bratwurst Pikante - Salsa chipotle - Pulled pork casero - Jalapeños picados - Cebollita fresca · #thate #bilbao #hotdog']"
El Rincón De Carlos,,364,"4,2",10-20€,,"Poza Lizentziatuaren Kalea, 12, Abando, 48009 Bilbo, Bizkaia","{'sábado': ['13:00–16:30'], 'domingo': ['Cerrado'], 'lunes': ['13:00–16:30'], 'martes': ['13:00–16:30'], 'miércoles': ['13:00–16:30'], 'jueves': ['13:00–16:30'], 'viernes': ['13:00–16:30', 'Confirmado por esta empresa hace 2 semanas']}",639 62 05 52,"['Excelente atención, lo recomiendo 👍 la comida divina... el sitio muy bonito y céntrico si estás de paso por Bilbao no te pierdas este sitio para comer buen precio calidad y atención....…Más', 'Menú a muy buen precio: 14,50. Productos de calidad. Pan, agua y vino incluidos. Algún plato un poco salado para nuestro gusto, pero en mi familia apenas…Más', 'El precio es lo único bueno de este sitio! He comido menú, de primer plato pedí espaguetis a la carbonara tuve que devolverlos ya que no había salsa carbonara ……Más']","['Tu comida casera en pleno centro de Bilbao - Nuestro local esta ubicado en una de las calles mas centricas de Bilbao siendo su arquitectura una bombonera...', 'El restaurante El Rincon de Carlos está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4; Servicio: 4.5; Calidad/precio: 4...', 'El rincon de carlos Bilbao. 308 Me gusta · 96 personas han estado aquí. Restaurante vasco.']"
Fratelli Pizza Bar,,14000,"4,4",10-20€,Tiene terraza· Tiene Wi-Fi,"Ledesma Musikariaren Kalea, 18, Abando, 48001 Bilbo, Bizkaia","{'viernes': ['13:00–1:30'], 'sábado': ['13:00–1:30'], 'domingo': ['Cerrado'], 'lunes': ['13:00–23:30'], 'martes': ['13:00–23:30'], 'miércoles': ['13:00–23:30'], 'jueves': ['13:00–0:30']}",944 02 38 53,"['Nos encantan estas pizzas! La masa es fina y le ponen bastantes vegetales asados, baja en grasa y liviana al ingerirla.…Más', 'Pizzería Top en el centro de Bilbao. Concepto de bar y pizzería por porciones diferente, bar con muy buen ambiente, buen vino y buenas porciones de pizzas de calidad y mucha varieda…Más', 'Pizzería Top en el centro de Bilbao. Concepto de bar y pizzería por porciones diferente, bar con muy buen ambiente, buen vino y buenas porciones de pizzas de calidad y mucha varieda…Más']","['PIZZA ARTIGIANA SICILIANA · MARGHERITA: 11 € · SEMPLICE: 12 € · DIAVOLA: 12 € · VEGETARIANA: 12 € · CINQUE FROMAGGI: 12 € · GOLOSA: 12 € · RIANATA SICILIANA: 12...', 'El restaurante Fratelli Pizza Bar está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4.5; Servicio: 3.5; Calidad/precio: 4.5...', '2091 Followers 2089 Following 122 Posts - See Instagram photos and videos from Fratelli Pizza Bar @fratellipizzabar']"
